ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AGE_YEARS,EMPLOYED_YEARS,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,n_months,n_paid_off,n_no_loan,n_overdue_1_29,n_overdue_30_59,n_overdue_60_89,n_overdue_90_119,n_overdue_120_149,n_overdue_150plus,ever_defaulted,worst_status,recent_status
5008998,1,1,1,0,0,1,1,5,29.1,2.27,0,270000,-10628,-828,1,0,0,1,2,-1,X,4,0,4,0,0,0,0,0,0,0,#NAME?,X
5008999,1,1,1,0,0,1,1,5,29.1,2.27,0,270000,-10628,-828,1,0,0,1,2,-21,X,4,0,4,0,0,0,0,0,0,0,#NAME?,X
5009000,0,1,1,0,1,1,1,6,27.18,2.27,0,157500,-9927,-828,1,0,0,0,2,0,C,23,14,0,9,0,0,0,0,0,0,0,C
5009001,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-34,X,7,0,1,6,0,0,0,0,0,0,0,X
5009002,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-38,X,7,0,1,6,0,0,0,0,0,0,0,X
5009005,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-29,X,7,0,1,6,0,0,0,0,0,0,0,X
5009006,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-35,X,11,0,4,7,0,0,0,0,0,0,0,X
5009007,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-49,X,11,0,4,7,0,0,0,0,0,0,0,X
5009008,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-3,X,7,0,1,6,0,0,0,0,0,0,0,X
5009009,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-22,X,11,0,4,7,0,0,0,0,0,0,0,X
5009010,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-6,X,7,0,1,6,0,0,0,0,0,0,0,X
5009012,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,0,0,6,0,3,3,0,0,0,0,0,0,0,0
5009014,0,0,1,0,1,1,1,4,51.82,17.18,0,166500,-18926,-6276,1,1,1,0,2,-29,X,7,0,1,6,0,0,0,0,0,0,0,X
5009016,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,0,C,25,19,0,6,0,0,0,0,0,0,0,C
5009018,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,-31,C,13,9,1,3,0,0,0,0,0,0,0,C
5009019,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,0,0,33,0,0,33,0,0,0,0,0,0,0,0
5009020,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,-8,C,25,13,0,12,0,0,0,0,0,0,0,C
5009022,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,-2,C,40,34,0,6,0,0,0,0,0,0,0,C
5009023,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,0,C,36,30,0,6,0,0,0,0,0,0,0,C
5009024,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,0,C,9,3,0,6,0,0,0,0,0,0,0,C
5009025,1,0,1,3,0,1,1,0,42.28,8.52,2,216000,-15444,-3112,1,0,0,1,4,0,C,34,28,0,6,0,0,0,0,0,0,0,C
5009027,1,1,1,1,1,1,1,4,54.38,29.69,0,270000,-19861,-10843,1,0,0,1,2,0,0,22,0,7,15,0,0,0,0,0,0,0,0
5009028,1,1,1,1,1,1,1,4,39.56,7.6,0,225000,-14450,-2777,1,0,0,0,2,-7,X,11,0,1,9,1,0,0,0,0,0,1,X
5009029,1,1,1,1,1,1,1,4,39.56,7.6,0,225000,-14450,-2777,1,0,0,0,2,0,C,16,15,1,0,0,0,0,0,0,0,#NAME?,C
5009031,1,0,1,0,1,2,1,3,28.9,3.27,0,315000,-10554,-1194,1,0,0,0,1,0,C,14,2,10,2,0,0,0,0,0,0,0,C
5009032,1,0,1,0,1,2,1,3,28.9,3.27,0,315000,-10554,-1194,1,0,0,0,1,0,C,14,2,10,2,0,0,0,0,0,0,0,C
5009033,1,0,0,2,2,0,0,0,51.15,999.98,0,255150,-18682,365243,1,0,0,0,2,0,X,17,0,13,4,0,0,0,0,0,0,0,X
5009034,1,0,0,2,2,0,0,0,51.15,999.98,0,255150,-18682,365243,1,0,0,0,2,-14,C,18,7,0,11,0,0,0,0,0,0,0,C
5009035,1,0,0,2,2,0,0,0,51.15,999.98,0,255150,-18682,365243,1,0,0,0,2,0,X,6,0,2,4,0,0,0,0,0,0,0,X
5009036,1,0,0,2,2,0,0,0,51.15,999.98,0,255150,-18682,365243,1,0,0,0,2,0,C,19,11,3,5,0,0,0,0,0,0,0,C
5009037,1,0,0,2,2,0,0,0,51.15,999.98,0,255150,-18682,365243,1,0,0,0,2,0,X,20,0,16,4,0,0,0,0,0,0,0,X
5009038,1,0,0,2,2,0,0,0,51.15,999.98,0,255150,-18682,365243,1,0,0,0,2,0,X,13,0,9,4,0,0,0,0,0,0,0,X
5009039,1,0,1,0,1,2,1,7,39.22,1.52,2,157500,-14326,-555,1,0,0,0,3,0,C,9,6,2,1,0,0,0,0,0,0,0,C
5009040,1,0,1,0,1,2,1,7,39.22,1.52,2,157500,-14326,-555,1,0,0,0,3,0,C,4,1,2,1,0,0,0,0,0,0,0,C
5009042,1,0,1,0,0,1,1,7,48.3,2.43,0,148500,-17641,-889,1,0,0,0,2,0,X,21,0,13,8,0,0,0,0,0,0,0,X
5009043,1,0,1,0,0,1,1,7,48.3,2.43,0,148500,-17641,-889,1,0,0,0,2,-2,X,19,0,4,15,0,0,0,0,0,0,0,X
5009044,1,0,1,0,0,1,1,7,48.3,2.43,0,148500,-17641,-889,1,0,0,0,2,-4,X,15,0,1,13,1,0,0,0,0,0,1,X
5009045,1,0,1,0,0,1,1,7,48.3,2.43,0,148500,-17641,-889,1,0,0,0,2,-3,X,15,0,1,13,1,0,0,0,0,0,1,X
5009046,1,0,1,0,0,1,1,7,48.3,2.43,0,148500,-17641,-889,1,0,0,0,2,0,0,8,0,4,4,0,0,0,0,0,0,0,0
5009047,1,0,1,0,0,1,1,7,48.3,2.43,0,148500,-17641,-889,1,0,0,0,2,0,0,12,0,1,11,0,0,0,0,0,0,0,0
5009050,1,0,1,0,0,1,1,7,30.11,6.27,2,202500,-10997,-2289,1,0,0,1,4,-21,C,14,8,0,6,0,0,0,0,0,0,0,C
5009051,1,0,1,0,0,1,1,7,30.11,6.27,2,202500,-10997,-2289,1,0,0,1,4,-14,C,43,20,0,22,1,0,0,0,0,0,1,C
5009052,1,0,1,0,0,1,1,7,30.11,6.27,2,202500,-10997,-2289,1,0,0,1,4,0,C,48,31,0,17,0,0,0,0,0,0,0,C
5009053,1,0,1,0,0,1,1,7,30.11,6.27,2,202500,-10997,-2289,1,0,0,1,4,-38,C,14,8,0,6,0,0,0,0,0,0,0,C
5009055,1,0,1,0,0,1,1,7,30.11,6.27,2,202500,-10997,-2289,1,0,0,1,4,-42,X,14,0,13,1,0,0,0,0,0,0,0,X
5009056,0,0,1,0,1,2,1,6,24.26,2.43,0,202500,-8861,-889,1,1,0,0,1,-15,0,10,0,0,10,0,0,0,0,0,0,0,0
5009057,0,0,1,0,1,2,1,6,24.26,2.43,0,202500,-8861,-889,1,1,0,0,1,0,0,10,0,0,10,0,0,0,0,0,0,0,0
5009058,1,1,1,1,1,2,1,10,20.5,2.18,0,112500,-7489,-797,1,0,1,1,1,0,X,1,0,1,0,0,0,0,0,0,0,#NAME?,X
5009060,1,0,1,2,0,1,1,0,61.14,999.98,0,94500,-22331,365243,1,0,1,0,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5009062,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,-8,C,38,16,19,3,0,0,0,0,0,0,0,C
5009063,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,0,C,28,6,19,3,0,0,0,0,0,0,0,C
5009064,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,0,X,5,0,5,0,0,0,0,0,0,0,#NAME?,X
5009065,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,0,X,11,0,11,0,0,0,0,0,0,0,#NAME?,X
5009066,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,0,0,16,0,2,14,0,0,0,0,0,0,0,0
5009067,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,-32,X,5,0,1,4,0,0,0,0,0,0,0,X
5009068,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,0,C,23,1,19,3,0,0,0,0,0,0,0,C
5009069,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,0,C,36,14,2,20,0,0,0,0,0,0,0,C
5009070,0,1,1,0,1,0,1,2,28.61,5.69,0,315000,-10450,-2077,1,0,0,0,2,-2,C,38,16,19,3,0,0,0,0,0,0,0,C
5009071,1,1,1,1,2,0,2,8,28.1,8.69,0,270000,-10264,-3173,1,0,1,1,2,0,C,21,9,5,7,0,0,0,0,0,0,0,C
5009072,1,1,1,1,2,0,2,8,28.1,8.69,0,270000,-10264,-3173,1,0,1,1,2,-20,C,24,12,5,7,0,0,0,0,0,0,0,C
5009074,1,1,1,3,0,1,1,7,48.53,1.94,1,450000,-17726,-708,1,0,1,1,3,0,0,23,0,0,23,0,0,0,0,0,0,0,0
5009075,1,1,1,3,0,1,1,7,48.53,1.94,1,450000,-17726,-708,1,0,1,1,3,-5,X,24,0,1,23,0,0,0,0,0,0,0,X
5009078,0,0,1,0,1,1,3,6,38.66,3.52,1,180000,-14122,-1286,1,0,0,0,3,0,C,31,25,0,6,0,0,0,0,0,0,0,C
5009079,1,0,1,0,0,0,1,4,27.55,8.69,0,112500,-10064,-3173,1,0,0,1,2,0,C,44,36,0,8,0,0,0,0,0,0,0,C
5009080,1,0,1,0,0,0,1,4,27.55,8.69,0,112500,-10064,-3173,1,0,0,1,2,0,C,16,4,0,8,4,0,0,0,0,0,1,C
5009081,1,0,1,0,0,0,1,4,27.55,8.69,0,112500,-10064,-3173,1,0,0,1,2,-3,X,17,0,6,11,0,0,0,0,0,0,0,X
5009083,0,0,1,0,1,1,1,6,56.21,15.69,0,90000,-20531,-5730,1,0,0,0,2,-4,C,48,39,9,0,0,0,0,0,0,0,#NAME?,C
5009084,0,0,1,0,1,1,1,6,56.21,15.69,0,90000,-20531,-5730,1,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5009088,0,1,0,1,0,1,1,4,40.33,8.18,2,202500,-14730,-2989,1,0,0,0,4,-6,X,41,0,9,32,0,0,0,0,0,0,0,X
5009089,0,1,0,1,0,1,1,4,40.33,8.18,2,202500,-14730,-2989,1,0,0,0,4,0,0,40,0,8,32,0,0,0,0,0,0,0,0
5009090,0,1,1,0,1,1,1,6,34.57,11.02,0,247500,-12628,-4025,1,0,0,0,2,0,0,14,0,0,14,0,0,0,0,0,0,0,0
5009092,0,1,1,0,0,1,1,5,33.39,3.27,1,765000,-12197,-1194,1,1,0,0,3,0,1,4,0,0,2,2,0,0,0,0,0,1,1
5009094,0,1,1,0,0,1,1,5,33.39,3.27,1,765000,-12197,-1194,1,1,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5009095,0,1,1,0,0,1,1,5,33.39,3.27,1,765000,-12197,-1194,1,1,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5009096,1,0,1,1,1,1,1,3,37.45,12.02,1,270000,-13679,-4391,1,0,0,1,3,0,C,25,20,1,4,0,0,0,0,0,0,0,C
5009097,1,0,1,1,1,1,1,3,37.45,12.02,1,270000,-13679,-4391,1,0,0,1,3,-19,X,15,0,1,14,0,0,0,0,0,0,0,X
5009098,1,0,1,1,1,1,1,3,37.45,12.02,1,270000,-13679,-4391,1,0,0,1,3,0,C,18,13,1,4,0,0,0,0,0,0,0,C
5009099,1,0,1,0,0,3,1,5,36.33,1.52,0,315000,-13271,-555,1,0,0,0,1,-28,X,29,0,19,10,0,0,0,0,0,0,0,X
5009100,1,0,1,0,0,3,1,5,36.33,1.52,0,315000,-13271,-555,1,0,0,0,1,0,X,28,0,18,10,0,0,0,0,0,0,0,X
5009103,0,1,1,0,1,1,3,6,35.21,11.1,2,157500,-12859,-4056,1,0,1,0,4,0,C,39,30,2,7,0,0,0,0,0,0,0,C
5009104,0,1,1,0,1,1,3,6,35.21,11.1,2,157500,-12859,-4056,1,0,1,0,4,0,X,28,0,28,0,0,0,0,0,0,0,#NAME?,X
5009105,0,1,1,0,1,1,3,6,35.21,11.1,2,157500,-12859,-4056,1,0,1,0,4,0,X,31,0,31,0,0,0,0,0,0,0,#NAME?,X
5009106,0,1,1,0,1,1,3,6,35.21,11.1,2,157500,-12859,-4056,1,0,1,0,4,0,X,61,0,61,0,0,0,0,0,0,0,#NAME?,X
5009108,0,0,1,1,1,1,1,1,41.95,7.52,0,360000,-15321,-2747,1,0,0,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0
5009109,0,0,1,1,1,1,1,1,41.95,7.52,0,360000,-15321,-2747,1,0,0,0,2,0,C,21,11,0,10,0,0,0,0,0,0,0,C
5009110,1,0,1,1,0,1,1,8,24.21,0.85,0,112500,-8842,-312,1,0,0,1,2,0,0,4,0,0,3,1,0,0,0,0,0,1,0
5009116,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-23,C,13,9,0,4,0,0,0,0,0,0,0,C
5009117,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,0,C,50,45,1,4,0,0,0,0,0,0,0,C
5009118,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-31,C,13,9,0,4,0,0,0,0,0,0,0,C
5009120,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-44,C,13,9,0,4,0,0,0,0,0,0,0,C
5009122,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-37,C,13,9,0,4,0,0,0,0,0,0,0,C
5009123,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,0,C,44,39,1,4,0,0,0,0,0,0,0,C
5009124,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-13,C,13,9,0,4,0,0,0,0,0,0,0,C
5009125,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,0,C,47,42,1,4,0,0,0,0,0,0,0,C
5009126,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-23,C,13,9,0,4,0,0,0,0,0,0,0,C
5009127,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,0,C,23,18,1,4,0,0,0,0,0,0,0,C
5009128,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-2,C,13,9,0,4,0,0,0,0,0,0,0,C
5009129,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,0,C,12,8,0,4,0,0,0,0,0,0,0,C
5009130,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,0,C,23,18,1,4,0,0,0,0,0,0,0,C
5009131,1,0,0,1,0,3,3,0,43.09,1.18,0,157500,-15737,-432,1,0,0,0,1,-11,C,13,9,0,4,0,0,0,0,0,0,0,C
5009133,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,0,C,17,9,5,3,0,0,0,0,0,0,0,C
5009134,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,0,C,17,12,0,5,0,0,0,0,0,0,0,C
5009135,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,-46,X,10,0,2,8,0,0,0,0,0,0,0,X
5009136,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,0,C,16,10,0,6,0,0,0,0,0,0,0,C
5009137,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,-2,X,10,0,2,8,0,0,0,0,0,0,0,X
5009138,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,-6,X,17,0,11,5,1,0,0,0,0,0,1,X
5009139,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,0,X,9,0,1,8,0,0,0,0,0,0,0,X
5009140,0,0,1,2,1,4,1,0,59.34,999.98,0,382500,-21673,365243,1,0,0,0,1,-9,X,10,0,2,8,0,0,0,0,0,0,0,X
5009141,1,0,0,0,1,0,1,5,26.44,4.27,0,135000,-9657,-1560,1,1,1,0,2,0,C,34,26,0,8,0,0,0,0,0,0,0,C
5009142,1,0,0,0,1,0,1,5,26.44,4.27,0,135000,-9657,-1560,1,1,1,0,2,0,C,12,4,0,8,0,0,0,0,0,0,0,C
5009143,0,1,0,2,1,0,1,0,50.07,999.98,0,225000,-18289,365243,1,0,0,0,2,0,C,12,2,0,9,1,0,0,0,0,0,1,C
5009144,0,1,0,2,1,0,1,0,50.07,999.98,0,225000,-18289,365243,1,0,0,0,2,-5,0,11,0,5,6,0,0,0,0,0,0,0,0
5009145,0,1,0,0,0,1,1,5,43.33,10.18,0,315000,-15825,-3720,1,1,1,0,2,-1,C,36,32,0,4,0,0,0,0,0,0,0,C
5009146,0,1,0,0,0,1,1,5,43.33,10.18,0,315000,-15825,-3720,1,1,1,0,2,-11,C,26,22,0,3,1,0,0,0,0,0,1,C
5009147,0,1,0,0,0,1,1,5,43.33,10.18,0,315000,-15825,-3720,1,1,1,0,2,0,C,13,8,0,5,0,0,0,0,0,0,0,C
5009149,0,1,0,0,0,1,1,5,43.33,10.18,0,315000,-15825,-3720,1,1,1,0,2,0,C,8,3,0,5,0,0,0,0,0,0,0,C
5009150,0,1,0,0,0,1,1,5,43.33,10.18,0,315000,-15825,-3720,1,1,1,0,2,0,C,18,14,0,3,1,0,0,0,0,0,1,C
5009151,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,30,25,1,4,0,0,0,0,0,0,0,C
5009152,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,48,43,1,4,0,0,0,0,0,0,0,C
5009153,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,-6,C,48,43,1,4,0,0,0,0,0,0,0,C
5009154,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,29,24,1,4,0,0,0,0,0,0,0,C
5009155,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,28,23,1,4,0,0,0,0,0,0,0,C
5009156,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,18,13,1,4,0,0,0,0,0,0,0,C
5009157,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,-8,C,48,43,1,4,0,0,0,0,0,0,0,C
5009158,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,44,39,1,4,0,0,0,0,0,0,0,C
5009159,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,15,10,1,4,0,0,0,0,0,0,0,C
5009160,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,22,17,1,4,0,0,0,0,0,0,0,C
5009161,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,0,C,24,20,0,2,2,0,0,0,0,0,1,C
5009162,1,0,0,0,1,1,1,2,53.59,7.94,0,180000,-19575,-2901,1,0,0,0,2,-9,C,48,43,1,4,0,0,0,0,0,0,0,C
5009163,1,0,0,0,1,1,1,2,35.36,8.69,0,157500,-12915,-3174,1,0,1,0,2,0,0,13,0,0,13,0,0,0,0,0,0,0,0
5009164,1,0,0,0,1,1,1,2,35.36,8.69,0,157500,-12915,-3174,1,0,1,0,2,-13,0,17,0,0,17,0,0,0,0,0,0,0,0
5009165,1,0,0,0,1,1,1,2,35.36,8.69,0,157500,-12915,-3174,1,0,1,0,2,-25,0,17,0,0,17,0,0,0,0,0,0,0,0
5009166,1,0,0,0,1,1,1,2,35.36,8.69,0,157500,-12915,-3174,1,0,1,0,2,0,0,17,0,0,17,0,0,0,0,0,0,0,0
5009168,1,0,0,0,1,1,1,2,35.36,8.69,0,157500,-12915,-3174,1,0,1,0,2,-22,0,17,0,0,17,0,0,0,0,0,0,0,0
5009170,1,1,0,2,1,1,1,0,62.63,999.98,0,144000,-22877,365243,1,0,1,1,2,-17,C,14,3,0,11,0,0,0,0,0,0,0,C
5009177,0,1,0,0,2,1,4,4,50.17,3.44,0,229500,-18325,-1256,1,0,0,0,2,0,C,50,12,3,34,1,0,0,0,0,0,1,C
5009178,0,1,0,0,2,1,4,4,50.17,3.44,0,229500,-18325,-1256,1,0,0,0,2,0,0,35,0,3,31,1,0,0,0,0,0,1,0
5009179,0,1,0,0,2,1,4,4,50.17,3.44,0,229500,-18325,-1256,1,0,0,0,2,-39,C,13,11,0,2,0,0,0,0,0,0,0,C
5009180,0,1,0,0,2,1,4,4,50.17,3.44,0,229500,-18325,-1256,1,0,0,0,2,0,C,39,1,3,34,1,0,0,0,0,0,1,C
5009181,0,1,0,0,2,1,4,4,50.17,3.44,0,229500,-18325,-1256,1,0,0,0,2,0,0,13,0,3,9,1,0,0,0,0,0,1,0
5009182,0,1,0,0,2,1,4,4,50.17,3.44,0,229500,-18325,-1256,1,0,0,0,2,0,C,35,29,0,6,0,0,0,0,0,0,0,C
5009183,0,1,0,0,2,1,4,4,50.17,3.44,0,229500,-18325,-1256,1,0,0,0,2,0,C,32,29,1,2,0,0,0,0,0,0,0,C
5009186,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,0,0,4,0,0,3,1,0,0,0,0,0,1,0
5009187,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0
5009188,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,0,C,17,6,0,11,0,0,0,0,0,0,0,C
5009189,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,0,C,17,7,1,9,0,0,0,0,0,0,0,C
5009190,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,0,C,23,20,0,3,0,0,0,0,0,0,0,C
5009191,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,-12,C,17,8,0,9,0,0,0,0,0,0,0,C
5009192,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,0,C,34,23,0,11,0,0,0,0,0,0,0,C
5009193,1,0,0,0,0,1,1,5,48.11,15.86,0,270000,-17573,-5792,1,1,1,0,2,-7,C,30,18,0,11,1,0,0,0,0,0,1,C
5009195,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,-15,X,7,0,1,6,0,0,0,0,0,0,0,X
5009196,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,-14,X,8,0,1,7,0,0,0,0,0,0,0,X
5009198,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,-3,C,46,29,0,17,0,0,0,0,0,0,0,C
5009201,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0
5009202,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,0,0,7,0,0,7,0,0,0,0,0,0,0,0
5009203,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,-1,X,21,0,21,0,0,0,0,0,0,0,#NAME?,X
5009204,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5009205,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,0,X,6,0,6,0,0,0,0,0,0,0,#NAME?,X
5009206,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,0,C,22,5,5,12,0,0,0,0,0,0,0,C
5009207,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,-1,X,22,0,1,21,0,0,0,0,0,0,0,X
5009208,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,0,C,42,24,18,0,0,0,0,0,0,0,#NAME?,C
5009209,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,0,0,46,0,0,45,1,0,0,0,0,0,1,0
5009210,1,0,0,3,1,1,1,3,57.37,23.78,0,292500,-20953,-8684,1,1,1,0,2,-56,X,4,0,1,3,0,0,0,0,0,0,0,X
5009213,1,0,0,0,0,1,1,3,33.77,2.35,0,270000,-12333,-860,1,1,1,0,2,0,X,23,0,23,0,0,0,0,0,0,0,#NAME?,X
5009215,1,0,0,0,0,1,1,3,33.77,2.35,0,270000,-12333,-860,1,1,1,0,2,0,C,58,40,0,17,1,0,0,0,0,0,1,C
5009216,1,0,0,0,0,1,1,3,33.77,2.35,0,270000,-12333,-860,1,1,1,0,2,0,C,7,1,1,5,0,0,0,0,0,0,0,C
5009217,1,0,0,0,0,1,1,3,33.77,2.35,0,270000,-12333,-860,1,1,1,0,2,0,X,7,0,1,6,0,0,0,0,0,0,0,X
5009220,1,1,0,0,1,1,1,5,40.16,2.18,0,225000,-14667,-798,1,1,0,0,2,0,C,28,21,0,7,0,0,0,0,0,0,0,C
5009222,1,1,0,0,1,1,1,5,40.16,2.18,0,225000,-14667,-798,1,1,0,0,2,-12,C,48,8,3,37,0,0,0,0,0,0,0,C
5009223,1,1,0,0,1,1,1,5,40.16,2.18,0,225000,-14667,-798,1,1,0,0,2,-10,C,41,17,0,24,0,0,0,0,0,0,0,C
5009224,1,1,0,0,1,1,1,5,40.16,2.18,0,225000,-14667,-798,1,1,0,0,2,0,C,51,44,2,5,0,0,0,0,0,0,0,C
